"Title","MetaScore","UserScore","Publisher","Developer","Genre","Date","BoxArtFrontURL","BoxArtBackURL","ReferenceURL",
"Family Basic V3","","6.5","Nintendo","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/7/4/7/938747_85871_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/7/938747_85871_back.jpg","http://www.gamespot.com/family-basic-v3/platform/nes/"
"Family Circuit","","6.0","Namco","Game Studio","Driving","","http://image.gamespotcdn.net/gamespot/images/box/5/3/7/578537_18041_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/3/7/578537_18041_back.jpg","http://www.gamespot.com/family-circuit/platform/nes/"
"Family Circuit '91","","4.5","Namco","Game Studio","Driving","","http://image.gamespotcdn.net/gamespot/images/box/5/8/8/580588_19557_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/8/8/580588_19557_back.jpg","http://www.gamespot.com/family-circuit-91/platform/nes/"
"Family Feud","","6.2","GameTek","Beam Software","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/4/1/2/563412_45495_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/2/563412_45495_back.jpg","http://www.gamespot.com/family-feud-1991/platform/nes/"
"Family Jockey","","5.0","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/4/0/2/578402_18032_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/0/2/578402_18032_back.jpg","http://www.gamespot.com/family-jockey-1991/platform/nes/"
"Family Mahjong","","5.5","Namco","Nihon Bussan","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/6/0/578460_18035_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/6/0/578460_18035_back.jpg","http://www.gamespot.com/family-mahjong/platform/nes/"
"Family Mahjong II: Shanghai he no Michi","","5.0","Namco","Nihon Bussan","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/5/0/579350_18058_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/5/0/579350_18058_back.jpg","http://www.gamespot.com/family-mahjong-ii-shanghai-he-no-michi/platform/nes/"
"Family Quiz: 4-nin wa Rival","","4.5","Athena","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/3/4/7/579347_18820_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/4/7/579347_18820_back.jpg","http://www.gamespot.com/family-quiz-4-nin-wa-rival/platform/nes/"
"Family Tennis","","6.9","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/2/3/578523_18039_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/2/3/578523_18039_back.jpg","http://www.gamespot.com/family-tennis/platform/nes/"
"Family Trainer: Fuuun! Takeshi Shiro 2","","5.8","Bandai","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/3/7/4/579374_20003_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/7/4/579374_20003_back.jpg","http://www.gamespot.com/family-trainer-fuuun-takeshi-shiro-2/platform/nes/"
"Family Trainer: Jogging Race","","5.5","Bandai","Human Entertainment","Sports","","http://image.gamespotcdn.net/gamespot/images/box/4/1/3/578413_18612_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/3/578413_18612_back.jpg","http://www.gamespot.com/family-trainer-jogging-race/platform/nes/"
"Family Trainer: Meiro Daisakusen","","4.5","Bandai","Human Entertainment","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/4/7/578447_18616_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/4/7/578447_18616_back.jpg","http://www.gamespot.com/family-trainer-meiro-daisakusen/platform/nes/"
"Family Trainer: Rairai Kyonshizu: Baby Kyonshii no Amida Daibouken","","5.0","Bandai","","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/8/8/579388_20004_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/8/8/579388_20004_back.jpg","http://www.gamespot.com/family-trainer-rairai-kyonshizu-baby-kyonshii-no/platform/nes/"
"Family Trainer: Tostugeki! Fuuun Takeshi Shiro","","4.0","Bandai","Human Entertainment","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/5/3/5/578535_18623_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/3/5/578535_18623_back.jpg","http://www.gamespot.com/family-trainer-tostugeki-fuuun-takeshi-shiro/platform/nes/"
"Famista '89: Kaimaku Han!!","","6.8","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/9/0/0/935900_80618_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/9/0/0/935900_80618_back.jpg","http://www.gamespot.com/famista-89-kaimaku-han/platform/nes/"
"Famista '90","","4.6","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/2/8/579528_19521_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/2/8/579528_19521_back.jpg","http://www.gamespot.com/famista-90/platform/nes/"
"Famista '91","","4.5","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/8/8/5/579885_19537_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/8/5/579885_19537_back.jpg","http://www.gamespot.com/famista-91/platform/nes/"
"Famista '92","","6.8","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/580591_19560_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/580591_19560_back.jpg","http://www.gamespot.com/famista-92/platform/nes/"
"Famista '93","","4.5","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/9/7/580597_19566_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/9/7/580597_19566_back.jpg","http://www.gamespot.com/famista-93/platform/nes/"
"Famista '94","","5.0","Namco","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/9/8/580598_19567_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/9/8/580598_19567_back.jpg","http://www.gamespot.com/famista-94/platform/nes/"
"The Fantastic Adventures of Dizzy","","7.0","Camerica","Codemasters","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/6/9/587269_46913_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/6/9/587269_46913_back.jpg","http://www.gamespot.com/the-fantastic-adventures-of-dizzy/platform/nes/"
"Fantasy Zone","","7.7","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/7/0/587270_3253_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/0/587270_3253_back.jpg","http://www.gamespot.com/fantasy-zone/platform/nes/"
"Fantasy Zone (Tengen)","","6.1","Tengen","Pixel","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/0/2/958302_121177_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/0/2/958302_121177_back.jpg","http://www.gamespot.com/fantasy-zone-tengen/platform/nes/"
"Faria: A World of Mystery & Danger!","","7.8","Nexoft","Game Arts","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/2/7/1/587271_39554_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/1/587271_39554_back.jpg","http://www.gamespot.com/faria-a-world-of-mystery-and-danger/platform/nes/"
"Faxanadu","","8.0","Nintendo","Falcom","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/2/7/3/587273_39556_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/3/587273_39556_back.jpg","http://www.gamespot.com/faxanadu/platform/nes/"
"Felix the Cat","","7.6","Hudson","Shimada Kikaku","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/7/4/587274_46914_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/4/587274_46914_back.jpg","http://www.gamespot.com/felix-the-cat-1992/platform/nes/"
"Ferrari Grand Prix Challenge","","7.6","Acclaim","System 3","Driving","","http://image.gamespotcdn.net/gamespot/images/box/2/7/5/587275_39557_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/5/587275_39557_back.jpg","http://www.gamespot.com/ferrari-grand-prix-challenge/platform/nes/"
"Fester's Quest","","6.2","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/1/3/563413_45496_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/3/563413_45496_back.jpg","http://www.gamespot.com/festers-quest/platform/nes/"
"Field Combat","","6.3","Jaleco Entertainment","TOSE","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/3/6/578236_18255_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/3/6/578236_18255_back.jpg","http://www.gamespot.com/field-combat/platform/nes/"
"Fighting Hero","","9.0","NTDEC","Mega Soft","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/1/0/986210_155426_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/1/0/986210_155426_back.jpg","http://www.gamespot.com/fighting-hero/platform/nes/"
"Fighting Hero III","","- -","NTDEC","Mega Soft","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/1/1/986211_155427_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/1/1/986211_155427_back.jpg","http://www.gamespot.com/fighting-hero-iii/platform/nes/"
"Fighting Road","","5.5","Toei Animation","","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/6/6/579366_20768_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/6/6/579366_20768_back.jpg","http://www.gamespot.com/fighting-road/platform/nes/"
"Final Combat","","6.2","Sachen","Thin Chen Enterprises","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/9/4/931294_72433_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/9/4/931294_72433_back.jpg","http://www.gamespot.com/final-combat/platform/nes/"
"Final Fantasy","","8.7","Nintendo","SquareSoft","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/5/9/5/522595_28411_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/9/5/522595_28411_back.jpg","http://www.gamespot.com/final-fantasy/platform/nes/"
"Final Fantasy I & II","","8.1","Square Enix","SquareSoft","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/7/3/7/570737_9487_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/7/570737_9487_back.jpg","http://www.gamespot.com/final-fantasy-i-and-ii/platform/nes/"
"Final Fantasy II","","8.2","SquareSoft","","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/563414_3123_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/563414_3123_back.jpg","http://www.gamespot.com/final-fantasy-ii/platform/nes/"
"Final Fantasy III","","8.7","Square Enix","SquareSoft","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/4/1/5/563415_3124_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/5/563415_3124_back.jpg","http://www.gamespot.com/final-fantasy-iii/platform/nes/"
"Final Lap","","6.0","Namco","Arc System Works","Driving","","http://image.gamespotcdn.net/gamespot/images/box/6/2/7/578627_18048_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/2/7/578627_18048_back.jpg","http://www.gamespot.com/final-lap/platform/nes/"
"Fire 'N Ice","","8.3","Tecmo","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/2/7/7/587277_39559_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/7/587277_39559_back.jpg","http://www.gamespot.com/fire-n-ice/platform/nes/"
"Fire Emblem Gaiden","","8.2","Nintendo","Intelligent Systems","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/6/4/7/570647_9242_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/4/7/570647_9242_back.jpg","http://www.gamespot.com/fire-emblem-gaiden/platform/nes/"
"Fire Emblem: Ankoku Ryu to Hikari no Tsurugi","","8.3","Nintendo","Intelligent Systems","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/6/4/9/562649_4607_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/4/9/562649_4607_back.jpg","http://www.gamespot.com/fire-emblem-ankoku-ryu-to-hikari-no-tsurugi/platform/nes/"
"Firehawk","","7.2","Camerica","Codemasters","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/7/6/587276_39558_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/6/587276_39558_back.jpg","http://www.gamespot.com/firehawk/platform/nes/"
"Fisher Price: Firehouse Rescue","","6.3","GameTek","Imagineering Inc","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/7/8/587278_39560_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/8/587278_39560_back.jpg","http://www.gamespot.com/fisher-price-firehouse-rescue/platform/nes/"
"Fisher Price: I Can Remember","","5.5","GameTek","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/7/9/587279_39561_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/9/587279_39561_back.jpg","http://www.gamespot.com/fisher-price-i-can-remember/platform/nes/"
"Fisher Price: Perfect Fit","","4.3","GameTek","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/1/6/563416_45497_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/6/563416_45497_back.jpg","http://www.gamespot.com/fisher-price-perfect-fit/platform/nes/"
"Fist of the North Star","","4.8","Taxan","Shouei","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/0/587280_39562_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/0/587280_39562_back.jpg","http://www.gamespot.com/fist-of-the-north-star-1989/platform/nes/"
"Flappy","","7.1","DB Soft","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/2/3/4/578234_19342_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/3/4/578234_19342_back.jpg","http://www.gamespot.com/flappy/platform/nes/"
"Fleet Commander","","4.5","ASCII Entertainment","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/5/7/0/578570_18708_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/7/0/578570_18708_back.jpg","http://www.gamespot.com/fleet-commander/platform/nes/"
"Flight of the Intruder","","6.1","Mindscape Inc.","Imagineering Inc","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/2/587282_39564_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/2/587282_39564_back.jpg","http://www.gamespot.com/flight-of-the-intruder/platform/nes/"
"The Flintstones: The Surprise at Dinosaur Peak!","","6.6","Taito Corporation","Sol","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/4/587284_39566_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/4/587284_39566_back.jpg","http://www.gamespot.com/the-flintstones-the-surprise-at-dinosaur-peak/platform/nes/"
"The Flintstones: The Rescue of Dino & Hoppy","","7.6","Taito Corporation","Sol","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/3/587283_39565_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/3/587283_39565_back.jpg","http://www.gamespot.com/the-flintstones-the-rescue-of-dino-and-hoppy/platform/nes/"
"Flipull: An Exciting Cube Game","","7.2","Taito Corporation","Daiei Seisakusho","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/5/2/4/579524_19929_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/2/4/579524_19929_back.jpg","http://www.gamespot.com/flipull-an-exciting-cube-game/platform/nes/"
"Flying Dragon: The Secret Scroll","","6.9","Culture Brain","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/5/587285_46915_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/5/587285_46915_back.jpg","http://www.gamespot.com/flying-dragon-the-secret-scroll/platform/nes/"
"Blazebusters","","6.0","Epic Sony Record","Aicom","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/0/2/579402_20797_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/0/2/579402_20797_back.jpg","http://www.gamespot.com/flying-hero-1989/platform/nes/"
"Flying Warriors","","7.2","Culture Brain","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/6/587286_46916_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/6/587286_46916_back.jpg","http://www.gamespot.com/flying-warriors/platform/nes/"
"Formation Z","","6.5","Jaleco Entertainment","Hect","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/578228_18253_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/578228_18253_back.jpg","http://www.gamespot.com/formation-z/platform/nes/"
"Formula One: Built to Win","","8.2","Seta Corporation","WinkySoft","Driving","","http://image.gamespotcdn.net/gamespot/images/box/2/8/7/587287_39567_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/7/587287_39567_back.jpg","http://www.gamespot.com/formula-one-built-to-win/platform/nes/"
"Frankenstein: The Monster Returns","","7.2","Bandai","TOSE","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/9/587289_39568_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/9/587289_39568_back.jpg","http://www.gamespot.com/frankenstein-the-monster-returns/platform/nes/"
"Freedom Force","","6.7","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/1/7/563417_45498_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/7/563417_45498_back.jpg","http://www.gamespot.com/freedom-force-1988/platform/nes/"
"Friday the 13th","","6.0","LJN Ltd.","ATLUS","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/1/8/563418_45499_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/8/563418_45499_back.jpg","http://www.gamespot.com/friday-the-13th/platform/nes/"
"Frog Adventure","","8.8","Sachen","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/9/5/935295_79407_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/9/5/935295_79407_back.jpg","http://www.gamespot.com/frog-adventure/platform/nes/"
"Front Line","","6.2","Taito Corporation","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/4/3/578243_18521_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/4/3/578243_18521_back.jpg","http://www.gamespot.com/front-line/platform/nes/"
"Fun House","","4.4","Hi-Tech","Realtime Associates","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/9/0/587290_46918_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/9/0/587290_46918_back.jpg","http://www.gamespot.com/fun-house/platform/nes/"
"Funblaster Pack","","6.2","HES Interactive","Sachen","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/6/1/6/942616_94507_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/6/942616_94507_back.jpg","http://www.gamespot.com/funblaster-pack/platform/nes/"
